dpkts,doctets,input,output,srcport,dstport,prot,tos,tcp_flags,Label
1,1500,1720,1720,458,35356,6,0,16,0
3,156,1720,1720,47248,443,6,0,16,0
3,4410,1720,1720,232,47248,6,0,16,0
1,1470,1720,1720,51,50868,6,0,16,0
1,1470,1720,1720,136,33600,6,0,16,0
2,104,1720,1720,45234,443,6,0,16,0
1,52,1720,1720,48528,443,6,0,16,0
1,1654,1720,1720,378,35522,6,0,24,0
1,1500,1720,1720,164,43750,6,0,16,0
1,907,1720,1720,55786,443,6,0,24,0
1,40,1720,1720,443,52202,6,0,4,0
3,4344,1720,1720,254,45234,6,0,16,0
2,2940,1720,1720,240,46440,6,0,16,0
1,52,1720,1720,41706,443,6,0,16,0
2,104,1720,1720,43758,443,6,0,16,0
1,1470,1720,1720,237,53470,6,0,24,0
1,80,65535,1720,0,1281,1,192,0,0
1,52,1720,1720,59182,80,6,0,17,0
1,857,1720,1720,55614,443,6,0,24,0
1,1470,1720,1720,353,53816,6,0,16,0
1,52,1720,1720,41244,443,6,0,16,0
1,52,1720,1720,41242,443,6,0,16,0
1,1292,1720,1720,305,45466,6,0,24,0
1,52,1720,1720,37962,443,6,0,16,0
1,40,1720,1720,53396,443,6,0,4,0
1,52,1720,1720,46040,443,6,0,16,0
1,299,1720,1720,12,52544,6,0,24,0
1,40,1720,1720,52544,443,6,0,4,0
1,52,1720,1720,52540,443,6,0,16,0
1,1448,1720,1720,45,53394,6,0,16,0
1,52,1720,1720,55616,443,6,0,16,0
1,52,1720,1720,630,60144,6,0,16,0
5,260,1720,1720,53390,443,6,0,16,0
1,1470,1720,1720,228,48010,6,0,16,0
1,52,1720,1720,56324,443,6,0,16,0
1,1448,1720,1720,94,56326,6,0,16,0
1,1448,1720,1720,241,56324,6,0,16,0
1,165,1720,1720,34760,443,6,0,24,0
5,248,1720,1720,56326,443,6,0,20,0
1,52,1720,1720,45236,443,6,0,16,0
1,116,1720,1720,56362,443,6,0,24,0
1,1470,1720,1720,353,53816,6,0,16,0
1,1448,1720,1720,299,39196,6,0,16,0
1,52,1720,1720,56368,443,6,0,16,0
1,1470,1720,1720,387,45818,6,0,16,0
1,1448,1720,1720,427,56372,6,0,16,0
1,76,1720,1720,41242,443,6,0,24,0
1,52,1720,1720,110,34760,6,0,16,0
1,52,1720,1720,57754,993,6,0,16,0
1,52,1720,1720,48922,443,6,0,16,0
1,52,1720,1720,57778,993,6,0,16,0
1,52,1720,1720,125,44572,6,0,16,0
1,52,1720,1720,485,59854,6,0,16,0
2,3000,1720,1720,22,49816,6,0,16,0
1,81,1720,1720,47910,53,17,0,0,0
1,1470,1720,1720,114,53610,6,0,16,0
3,4410,1720,1720,508,55708,6,0,16,0
1,52,1720,1720,340,44552,6,0,16,0
1,52,1720,1720,39160,443,6,0,16,0
3,270,1720,1720,39154,443,6,0,24,0
1,83,1720,1720,108,43792,6,0,24,0
1,52,1720,1720,49394,443,6,0,16,0
1,1470,1720,1720,320,33830,6,0,16,0
1,52,1720,1720,60214,443,6,0,16,0
1,40,1720,1720,47874,443,6,0,4,0
1,68,65535,1720,0,1281,1,192,0,0
1,52,1720,1720,39154,443,6,0,16,0
2,3000,1720,1720,350,49394,6,0,16,0
1,1470,1720,1720,386,38074,6,0,16,0
1,115,1720,1720,833,46418,6,0,24,0
1,1470,1720,1720,957,60078,6,0,16,0
1,1500,1720,1720,110,34760,6,0,16,0
1,185,1720,1720,80,41470,17,0,0,0
2,104,1720,1720,57654,443,6,0,16,0
2,3000,1720,1720,349,57654,6,0,16,0
1,52,1720,1720,47996,443,6,0,16,0
2,2940,1720,1720,338,46974,6,0,16,0
1,52,1720,1720,46500,443,6,0,16,0
1,52,1720,1720,35056,443,6,0,16,0
2,3000,1720,1720,355,44418,6,0,16,0
1,52,1720,1720,44418,443,6,0,16,0
4,4525,1720,1720,68,47102,6,0,24,0
1,52,1720,1720,50486,80,6,0,16,0
1,1470,1720,1720,20,45820,6,0,16,0
1,52,1720,1720,474,51386,6,0,16,0
1,1280,1720,1720,323,59094,6,0,24,0
1,52,1720,1720,54100,443,6,0,16,0
1,52,1720,1720,250,59118,6,0,16,0
1,40,1720,1720,45046,443,6,0,16,0
1,91,1720,1720,462,46000,6,0,24,0
6,9000,1720,1720,196,49000,6,0,16,0
10,674,1720,1720,49000,443,6,0,24,0
1,1420,1720,1720,371,47886,6,0,16,0
1,52,1720,1720,52850,443,6,0,16,0
1,660,1720,1720,473,49056,6,0,24,0
1,271,1720,1720,250,59118,6,0,24,0
1,52,1720,1720,198,51492,6,0,16,0
1,52,1720,1720,457,59072,6,0,16,0
1,91,1720,1720,474,51386,6,0,24,0
1,1470,1720,1720,20,45820,6,0,16,0
1,188,1720,1720,242,45474,17,0,0,0
1,80,65535,1720,0,1281,1,192,0,0
1,52,1720,1720,35338,443,6,0,17,0
1,103,1720,1720,54574,587,6,0,24,0
1,52,1720,1720,44976,443,6,0,16,0
4,5897,1720,1720,137,44976,6,0,24,0
2,104,1720,1720,56320,443,6,0,16,0
1,569,1720,1720,54034,443,6,0,24,0
1,52,1720,1720,50238,443,6,0,16,0
1,1500,1720,1720,59,41084,6,0,16,0
1,52,1720,1720,42362,443,6,0,16,0
1,52,1720,1720,34712,443,6,0,16,0
1,83,1720,1720,48546,443,6,0,24,0
4,5058,1720,1720,404,59338,6,0,24,0
2,2940,1720,1720,52,47528,6,0,16,0
1,569,1720,1720,53228,443,6,0,24,0
1,52,1720,1720,362,35060,6,0,16,0
2,3000,1720,1720,300,44402,6,0,16,0
1,52,1720,1720,130,54274,6,0,16,0
1,81,1720,1720,39256,53,17,0,0,0
2,2940,1720,1720,289,46642,6,0,16,0
1,52,1720,1720,41818,443,6,0,16,0
1,1500,1720,1720,194,54882,6,0,16,0
1,52,1720,1720,54882,443,6,0,16,0
1,1500,1720,1720,77,54594,6,0,16,0
1,52,1720,1720,60914,993,6,0,16,0
3,4500,1720,1720,218,51108,6,0,16,0
1,64,1720,1720,48680,443,6,0,24,0
1,1500,1720,1720,300,37950,6,0,16,0
2,3000,1720,1720,212,55368,6,0,16,0
1,52,1720,1720,37944,443,6,0,16,0
1,52,1720,1720,296,50612,6,0,16,0
1,60,1720,1720,33682,443,6,0,2,0
3,156,1720,1720,49474,443,6,0,16,0
2,3000,1720,1720,108,49474,6,0,16,0
2,2781,1720,1720,23,45856,6,0,24,0
1,83,1720,1720,56824,443,6,0,24,0
1,52,1720,1720,45248,443,6,0,16,0
1,52,1720,1720,35950,443,6,0,16,0
3,4500,1720,1720,351,35950,6,0,16,0
1,83,1720,1720,53330,443,6,0,24,0
1,1470,1720,1720,406,49006,6,0,16,0
1,52,1720,1720,47984,443,6,0,16,0
1,82,1720,1720,160,60973,17,0,0,0
1,52,1720,1720,50852,443,6,0,16,0
1,1500,1720,1720,131,41698,6,0,24,0
1,1470,1720,1720,287,35100,6,0,16,0
1,52,1720,1720,40548,443,6,0,16,0
1,1470,1720,1720,78,36186,6,0,16,0
1,52,1720,1720,51586,80,6,0,16,0
2,2403,1720,1720,114,49748,6,0,24,0
1,52,1720,1720,35950,443,6,0,16,0
1,83,1720,1720,39476,443,6,0,24,0
2,104,1720,1720,44944,443,6,0,16,0
3,4500,1720,1720,227,44944,6,0,16,0
1,52,1720,1720,314,39078,6,0,16,0
2,143,1720,1720,47184,443,6,0,24,0
1,94,1720,1720,47992,587,6,0,24,0
1,126,1720,1720,42972,443,6,0,24,0
1,52,1720,1720,469,44346,6,0,16,0
1,73,1720,1720,368,50562,17,0,0,0
1,222,1720,1720,120,39826,6,0,24,0
1,52,1720,1720,59022,443,6,0,16,0
2,3000,1720,1720,135,59022,6,0,16,0
1,60,1720,1720,80,51846,6,0,18,0
2,4358,1720,1720,431,55342,6,0,16,0
1,91,1720,1720,273,37178,6,0,24,0
1,52,1720,1720,64,47648,6,0,16,0
1,60,1720,1720,443,55394,6,0,18,0
1,1470,1720,1720,479,55398,6,0,16,0
1,1470,1720,1720,105,47070,6,0,16,0
1,1470,1720,1720,43,50070,6,0,16,0
1,2017,1720,1720,55258,587,6,0,24,0
1,80,65535,1720,0,1281,1,192,0,0
1,52,1720,1720,47070,443,6,0,17,0
1,52,1720,1720,51084,443,6,0,16,0
1,52,1720,1720,45212,443,6,0,16,0
2,3000,1720,1720,329,45212,6,0,16,0
1,471,1720,1720,350,55176,6,0,24,0
1,52,1720,1720,54706,443,6,0,16,0
1,52,1720,1720,47538,443,6,0,16,0
1,1470,1720,1720,3,47538,6,0,16,0
1,1470,1720,1720,396,44728,6,0,16,0
3,156,1720,1720,44728,443,6,0,16,0
1,1470,1720,1720,106,37638,6,0,16,0
4,208,1720,1720,45324,443,6,0,16,0
1,1500,1720,1720,179,45324,6,0,16,0
1,1470,1720,1720,69,47650,6,0,16,0
2,104,1720,1720,47650,443,6,0,16,0
1,52,1720,1720,57224,443,6,0,16,0
1,106,1720,1720,433,57739,17,0,0,0
1,52,1720,1720,40584,443,6,0,16,0
1,52,1720,1720,390,37944,6,0,16,0
1,52,1720,1720,389,53654,6,0,16,0
1,52,1720,1720,39436,443,6,0,17,0
1,52,1720,1720,35742,443,6,0,16,0
1,52,1720,1720,52218,993,6,0,16,0
1,52,1720,1720,59542,443,6,0,16,0
1,52,1720,1720,56316,443,6,0,16,0
1,1470,1720,1720,247,50992,6,0,16,0
1,52,1720,1720,147,46196,6,0,16,0
1,52,1720,1720,59604,443,6,0,16,0
2,3000,1720,1720,331,59604,6,0,16,0
1,40,1720,1720,49950,443,6,0,4,0
1,68,65535,1720,0,1281,1,192,0,0
3,4410,1720,1720,346,48920,6,0,16,0
1,52,1720,1720,54626,443,6,0,16,0
2,3000,1720,1720,5,51580,6,0,16,0
2,104,1720,1720,51580,443,6,0,16,0
3,502,1720,1720,48028,443,6,0,24,0
1,52,1720,1720,54676,443,6,0,16,0
1,1500,1720,1720,270,34966,6,0,16,0
1,780,1720,1720,48920,443,6,0,24,0
1,1470,1720,1720,988,52528,6,0,16,0
1,2948,1720,1720,176,54786,6,0,16,0
1,52,1720,1720,48194,443,6,0,16,0
2,3000,1720,1720,220,45870,6,0,16,0
1,52,1720,1720,45870,443,6,0,16,0
1,191,1720,1720,347,38288,6,0,24,0
2,1522,1720,1720,441,48194,6,0,24,0
1,52,1720,1720,214,42748,6,0,16,0
1,52,1720,1720,90,55596,6,0,16,0
1,91,1720,1720,40590,443,6,0,24,0
1,78,1720,1720,55396,54514,6,0,24,0
1,1500,1720,1720,132,44828,6,0,16,0
2,104,1720,1720,50978,443,6,0,16,0
3,4500,1720,1720,111,50978,6,0,16,0
1,170,1720,1720,290,47360,6,0,24,0
1,52,1720,1720,258,58328,6,0,16,0
1,1440,1720,1720,85,36374,6,0,16,0
3,4320,1720,1720,362,44614,6,0,16,0
2,104,1720,1720,44614,443,6,0,16,0
1,1500,1720,1720,318,55770,6,0,16,0
1,52,1720,1720,53990,993,6,0,16,0
1,52,1720,1720,80,39022,6,0,17,0
1,52,1720,1720,58198,443,6,0,16,0
2,4448,1720,1720,80,58198,6,0,16,0
1,87,1720,1720,85,36374,6,0,24,0
3,4410,1720,1720,418,48556,6,0,16,0
1,52,1720,1720,74,38668,6,0,16,0
1,1470,1720,1720,398,49672,6,0,16,0
1,305,1720,1720,50696,443,6,0,24,0
1,52,1720,1720,44614,443,6,0,16,0
1,1440,1720,1720,362,44614,6,0,16,0
2,3000,1720,1720,314,37640,6,0,16,0
4,208,1720,1720,37640,443,6,0,16,0
1,130,1720,1720,56674,443,6,0,24,0
2,560,1720,1720,36374,443,6,0,24,0
1,52,1720,1720,56802,443,6,0,16,0
1,52,1720,1720,60236,443,6,0,16,0
1,1470,1720,1720,60,52108,6,0,16,0
1,134,1720,1720,265,53994,6,0,24,0
4,5880,1720,1720,504,60236,6,0,16,0
1,40,1720,1720,34028,443,6,0,16,0
1,52,1720,1720,60234,443,6,0,16,0
3,4344,1720,1720,279,60234,6,0,16,0
1,52,1720,1720,60236,443,6,0,16,0
1,141,1720,1720,41442,443,6,0,24,0
1,1470,1720,1720,316,37100,6,0,24,0
1,52,1720,1720,46240,443,6,0,16,0
3,4410,1720,1720,177,57172,6,0,16,0
4,6000,1720,1720,474,41442,6,0,16,0
2,104,1720,1720,52446,443,6,0,16,0
1,1448,1720,1720,141,52446,6,0,16,0
1,135,1720,1720,34040,443,6,0,24,0
1,87,1720,1720,57172,443,6,0,24,0
1,87,1720,1720,34754,443,6,0,24,0
1,52,1720,1720,57362,443,6,0,16,0
1,83,1720,1720,129,44448,6,0,24,0
1,953,1720,1720,177,57172,6,0,24,0
1,1274,1720,1720,141,52446,6,0,24,0
2,2896,1720,1720,128,52444,6,0,16,0
1,1500,1720,1720,157,47356,6,0,16,0
1,76,1720,1720,49844,443,6,0,24,0
1,1470,1720,1720,504,60236,6,0,16,0
1,60,1720,1720,443,40892,6,0,18,0
1,76,1720,1720,52444,443,6,0,24,0
1,114,1720,1720,750,40740,6,0,24,0
1,1500,1720,1720,273,40892,6,0,16,0
3,156,1720,1720,46840,443,6,0,16,0
3,4500,1720,1720,360,46840,6,0,16,0
1,52,1720,1720,49078,443,6,0,16,0
1,83,1720,1720,310,59458,6,0,24,0
1,955,1720,1720,441,36592,6,0,24,0
1,52,1720,1720,50106,443,6,0,16,0
1,1500,1720,1720,69,53052,6,0,16,0
1,1500,1720,1720,139,41322,6,0,16,0
1,91,1720,1720,44270,443,6,0,24,0
2,2940,1720,1720,498,44272,6,0,24,0
1,1252,1720,1720,250,40492,6,0,24,0
1,851,1720,1720,236,42872,6,0,24,0
1,1470,1720,1720,358,47650,6,0,16,0
1,1470,1720,1720,329,33208,6,0,16,0
1,52,1720,1720,273,50250,6,0,16,0
1,91,1720,1720,47644,443,6,0,24,0
1,1258,1720,1720,145,36598,6,0,24,0
1,52,1720,1720,52078,443,6,0,16,0
1,1500,1720,1720,378,36824,6,0,16,0
1,52,1720,1720,139,41322,6,0,16,0
1,1500,1720,1720,263,44518,6,0,16,0
1,52,1720,1720,53532,443,6,0,16,0
3,4500,1720,1720,467,53532,6,0,16,0
1,238,1720,1720,59420,443,6,0,24,0
2,2940,1720,1720,279,59420,6,0,16,0
1,1500,1720,1720,183,51978,6,0,16,0
1,1500,1720,1720,169,37534,6,0,16,0
1,72,1720,1720,37536,443,6,0,16,0
1,80,1720,1720,48452,443,6,0,16,0
1,1252,1720,1720,444,51992,6,0,24,0
2,104,1720,1720,51978,443,6,0,16,0
1,222,1720,1720,45734,443,6,0,24,0
1,1500,1720,1720,240,59890,6,0,16,0
1,60,1720,1720,45484,443,6,0,2,0
1,52,1720,1720,60746,443,6,0,16,0
1,83,1720,1720,149,38472,6,0,24,0
1,1440,1720,1720,222,37590,6,0,16,0
1,52,1720,1720,37536,443,6,0,16,0
1,1500,1720,1720,5,57338,6,0,16,0
1,396,1720,1720,149,38472,6,0,24,0
1,1500,1720,1720,358,56344,6,0,16,0
1,52,1720,1720,49752,443,6,0,16,0
4,6000,1720,1720,398,59398,6,0,16,0
2,1522,1720,1720,354,49752,6,0,16,0
1,148,1720,1720,60130,443,6,0,24,0
1,91,1720,1720,102,54232,6,0,24,0
1,52,1720,1720,443,33248,6,0,17,0
1,52,1720,1720,39898,443,6,0,16,0
1,52,1720,1720,53528,443,6,0,16,0
1,52,1720,1720,53194,443,6,0,16,0
5,7350,1720,1720,372,33200,6,0,16,0
1,1448,1720,1720,29,33082,6,0,16,0
1,1448,1720,1720,202,33084,6,0,16,0
1,80,1720,1720,33084,443,6,0,16,0
2,132,1720,1720,33082,443,6,0,16,0
1,52,1720,1720,44022,80,6,0,16,0
1,52,1720,1720,276,47822,6,0,16,0
1,52,1720,1720,33200,443,6,0,16,0
2,92,1720,1720,35504,443,6,0,20,0
1,52,1720,1720,35502,443,6,0,16,0
1,52,1720,1720,53522,443,6,0,16,0
1,52,1720,1720,53590,443,6,0,16,0
1,52,1720,1720,443,41658,6,0,17,0
1,83,1720,1720,42834,443,6,0,24,0
1,1440,1720,1720,222,37590,6,0,16,0
1,1500,1720,1720,106,48294,6,0,16,0
3,156,1720,1720,48298,443,6,0,16,0
2,3000,1720,1720,61,48298,6,0,16,0
1,1500,1720,1720,313,48304,6,0,16,0
1,1470,1720,1720,177,50982,6,0,16,0
1,83,1720,1720,408,50388,6,0,24,0
1,52,1720,1720,47860,443,6,0,16,0
1,52,1720,1720,59752,443,6,0,16,0
3,4500,1720,1720,260,59752,6,0,16,0
3,4410,1720,1720,492,44524,6,0,16,0
1,52,1720,1720,43658,443,6,0,16,0
2,3000,1720,1720,466,43658,6,0,16,0
1,1500,1720,1720,188,48990,6,0,16,0
1,64,1720,1720,49008,443,6,0,16,0
1,454,1720,1720,49022,443,6,0,24,0
1,1500,1720,1720,190,49010,6,0,16,0
1,52,1720,1720,49006,443,6,0,16,0
1,1500,1720,1720,258,49004,6,0,16,0
1,1500,1720,1720,81,49012,6,0,16,0
1,52,1720,1720,49012,443,6,0,16,0
2,104,1720,1720,49002,443,6,0,16,0
1,52,1720,1720,49874,443,6,0,16,0
1,52,1720,1720,33778,443,6,0,16,0
1,52,1720,1720,58134,443,6,0,16,0
1,1440,1720,1720,15,47506,6,0,16,0
1,52,1720,1720,49780,80,6,0,16,0
1,1500,1720,1720,157,42034,6,0,16,0
1,52,1720,1720,237,48300,6,0,16,0
1,1182,1720,1720,42120,443,6,0,24,0
1,52,1720,1720,430,45482,6,0,16,0
1,68,65535,1720,0,1281,1,192,0,0
1,40,1720,1720,33362,443,6,0,4,0
1,52,1720,1720,53042,443,6,0,16,0
1,52,1720,1720,49424,443,6,0,16,0
3,3706,1720,1720,411,53042,6,0,24,0
2,2940,1720,1720,84,60392,6,0,16,0
1,66,1720,1720,37518,53,17,0,0,0
1,1500,1720,1720,109,43724,6,0,16,0
1,52,1720,1720,42438,443,6,0,16,0
1,52,1720,1720,48368,443,6,0,16,0
2,3000,1720,1720,180,48368,6,0,16,0
1,1470,1720,1720,67,48576,6,0,16,0
16,24000,1720,1720,454,36750,6,0,16,0
19,1016,1720,1720,36750,443,6,0,16,0
1,52,1720,1720,44094,443,6,0,16,0
4,4493,1720,1720,71,50604,6,0,24,0
1,52,1720,1720,50656,443,6,0,16,0
1,1470,1720,1720,455,40740,6,0,16,0
1,1470,1720,1720,2,55978,6,0,16,0
1,764,1720,1720,48296,443,6,0,24,0
1,1500,1720,1720,434,42520,6,0,16,0
1,52,1720,1720,42514,443,6,0,16,0
1,1819,1720,1720,42528,443,6,0,24,0
1,52,1720,1720,42520,443,6,0,16,0
1,52,1720,1720,42538,443,6,0,16,0
1,1252,1720,1720,66,57532,6,0,24,0
1,1500,1720,1720,303,49884,6,0,16,0
1,52,1720,1720,443,42516,6,0,17,0
3,4500,1720,1720,188,37036,6,0,16,0
1,68,65535,1720,0,1281,1,192,0,0
2,92,1720,1720,37036,443,6,0,20,0
1,52,1720,1720,49004,443,6,0,16,0
1,1375,1720,1720,50018,443,6,0,24,0
1,60,1720,1720,80,33076,6,0,18,0
1,52,1720,1720,34330,443,6,0,16,0
5,7500,1720,1720,261,34330,6,0,16,0
1,1470,1720,1720,376,51880,6,0,16,0
1,588,1720,1720,696,56428,6,0,24,0
1,1500,1720,1720,403,37806,6,0,16,0
1,52,1720,1720,55058,443,6,0,16,0
1,52,1720,1720,55068,443,6,0,16,0
2,4448,1720,1720,148,55068,6,0,16,0
1,52,1720,1720,60954,443,6,0,16,0
1,1470,1720,1720,352,49978,6,0,16,0
1,162,1720,1720,50572,443,6,0,24,0
1,1500,1720,1720,352,54898,6,0,16,0
1,1500,1720,1720,58,38184,6,0,16,0
2,3000,1720,1720,287,50572,6,0,16,0
1,184,1720,1720,360,59520,6,0,24,0
1,52,1720,1720,34672,443,6,0,16,0
2,104,1720,1720,59520,443,6,0,16,0
1,52,1720,1720,59086,443,6,0,16,0
3,4500,1720,1720,210,45924,6,0,16,0
3,3055,1720,1720,83,60954,6,0,24,0
1,52,1720,1720,60954,443,6,0,16,0
1,433,1720,1720,38108,80,6,0,24,0
2,80,1720,1720,40444,443,6,0,16,0
1,52,1720,1720,39864,443,6,0,16,0
2,3000,1720,1720,253,40444,6,0,16,0
1,52,1720,1720,50126,443,6,0,16,0
1,52,1720,1720,39874,443,6,0,16,0
2,3000,1720,1720,395,39874,6,0,16,0
1,1500,1720,1720,253,40444,6,0,16,0
1,94,1720,1720,37508,993,6,0,24,0
1,52,1720,1720,43070,443,6,0,16,0
2,3000,1720,1720,506,54814,6,0,16,0
4,208,1720,1720,54814,443,6,0,16,0
1,1470,1720,1720,283,51264,6,0,16,0
1,60,1720,1720,49664,443,6,0,2,0
1,1500,1720,1720,403,33248,6,0,16,0
1,1470,1720,1720,1,48450,6,0,16,0
1,52,1720,1720,51770,443,6,0,16,0
1,229,1720,1720,57520,443,6,0,24,0
1,262,1720,1720,41578,443,6,0,24,0
1,1440,1720,1720,28,41578,6,0,16,0
1,40,1720,1720,39876,443,6,0,4,0
1,797,1720,1720,404,45216,6,0,24,0
1,60,1720,1720,80,45246,6,0,18,0
1,52,1720,1720,49828,443,6,0,16,0
1,52,1720,1720,47662,443,6,0,16,0
1,52,1720,1720,52566,443,6,0,16,0
2,1589,1720,1720,500,52566,6,0,24,0
2,3000,1720,1720,29,36186,6,0,16,0
2,104,1720,1720,36186,443,6,0,16,0
1,1500,1720,1720,285,51418,6,0,16,0
1,222,1720,1720,37562,443,6,0,24,0
1,1470,1720,1720,116,59562,6,0,16,0
1,1470,1720,1720,79,54772,6,0,16,0
1,1470,1720,1720,325,59622,6,0,16,0
1,145,1720,1720,37258,443,6,0,24,0
1,1470,1720,1720,76,56942,6,0,16,0
1,1500,1720,1720,281,56146,6,0,16,0
1,1500,1720,1720,399,38802,6,0,16,0
1,323,1720,1720,383,38870,6,0,24,0
1,52,1720,1720,123,51564,6,0,16,0
1,1470,1720,1720,435,60296,6,0,16,0
1,52,1720,1720,47190,443,6,0,16,0
1,52,1720,1720,414,41670,6,0,16,0
1,52,1720,1720,51766,443,6,0,16,0
1,52,1720,1720,41578,443,6,0,16,0
1,76,1720,1720,54784,443,6,0,24,0
3,4500,1720,1720,391,54524,6,0,16,0
1,1500,1720,1720,57,50594,6,0,16,0
1,52,1720,1720,50594,443,6,0,16,0
1,52,1720,1720,33734,443,6,0,16,0
3,4500,1720,1720,349,48474,6,0,16,0
1,414,1720,1720,48474,443,6,0,24,0
1,118,1720,1720,121,36352,6,0,24,0
1,83,1720,1720,185,37220,6,0,24,0
1,52,1720,1720,409,38174,6,0,16,0
1,1470,1720,1720,191,33734,6,0,16,0
1,52,1720,1720,33450,80,6,0,16,0
1,52,1720,1720,137,55418,6,0,16,0
1,1500,1720,1720,280,60182,6,0,16,0
1,52,1720,1720,399,47830,6,0,16,0
1,61,1720,1720,47960,53,17,0,0,0
1,52,1720,1720,35988,993,6,0,16,0
1,76,1720,1720,40942,443,6,0,24,0
1,1294,1720,1720,984,38092,6,0,24,0
1,52,1720,1720,60864,443,6,0,16,0
1,83,1720,1720,225,42858,6,0,24,0
1,59,1720,1720,59527,53,17,0,0,0
1,83,1720,1720,334,56476,6,0,24,0
1,52,1720,1720,45262,443,6,0,16,0
1,73,1720,1720,167,49325,17,0,0,0
3,4500,1720,1720,206,41274,6,0,16,0
2,139,1720,1720,53312,443,6,0,24,0
2,104,1720,1720,60310,443,6,0,16,0
1,126,1720,1720,419,53312,6,0,24,0
1,83,1720,1720,39762,443,6,0,24,0
1,1500,1720,1720,8,52324,6,0,16,0
1,1500,1720,1720,159,44816,6,0,24,0
1,228,1720,1720,35,40698,17,0,0,0
2,3000,1720,1720,497,48942,6,0,16,0
1,52,1720,1720,46142,443,6,0,16,0
2,104,1720,1720,48942,443,6,0,16,0
2,2940,1720,1720,131,34202,6,0,16,0
1,52,1720,1720,34202,443,6,0,16,0
1,1500,1720,1720,408,37504,6,0,16,0
3,4096,1720,1720,148,45874,6,0,24,0
2,3000,1720,1720,393,44870,6,0,16,0
1,52,1720,1720,34950,443,6,0,16,0
1,52,1720,1720,59662,443,6,0,16,0
1,52,1720,1720,376,36370,6,0,16,0
1,557,1720,1720,148,45874,6,0,24,0
1,1500,1720,1720,129,45876,6,0,16,0
2,104,1720,1720,37504,443,6,0,16,0
1,52,1720,1720,443,34910,6,0,17,0
1,52,1720,1720,633,36482,6,0,16,0
1,60,1720,1720,33390,80,6,0,2,0
2,3000,1720,1720,218,56262,6,0,16,0
2,104,1720,1720,56262,443,6,0,16,0
1,52,1720,1720,42804,443,6,0,16,0
1,81,1720,1720,56473,53,17,0,0,0
2,1553,1720,1720,166,52708,6,0,24,0
1,52,1720,1720,59004,443,6,0,16,0
1,1470,1720,1720,333,59004,6,0,16,0
1,632,1720,1720,79,42852,6,0,24,0
5,260,1720,1720,43362,443,6,0,16,0
20,30000,1720,1720,47,43362,6,0,16,0
1,1500,1720,1720,47,43362,6,0,16,0
1,191,1720,1720,232,50661,17,0,0,0
2,1552,1720,1720,109,55294,6,0,16,0
1,52,1720,1720,34640,443,6,0,16,0
1,1470,1720,1720,469,34640,6,0,16,0
1,52,1720,1720,35398,443,6,0,16,0
4,6000,1720,1720,355,41982,6,0,16,0
3,4500,1720,1720,44,57098,6,0,16,0
1,52,1720,1720,57098,443,6,0,16,0
3,3145,1720,1720,427,54016,6,0,24,0
1,347,1720,1720,18,59080,6,0,24,0
1,104,1720,1720,59300,443,6,0,24,0
1,1500,1720,1720,35,47876,6,0,16,0
1,1470,1720,1720,365,41132,6,0,16,0
1,367,1720,1720,47642,80,6,0,24,0
1,52,1720,1720,49824,80,6,0,16,0
1,2523,1720,1720,38276,443,6,0,24,0
1,52,1720,1720,38276,80,6,0,16,0
1,1500,1720,1720,439,59882,6,0,16,0
5,7500,1720,1720,488,56836,6,0,16,0
2,2940,1720,1720,490,53284,6,0,16,0
1,1265,1720,1720,286,45176,6,0,24,0
1,354,1720,1720,346,58468,6,0,24,0
1,52,1720,1720,41590,443,6,0,16,0
1,1500,1720,1720,397,35290,6,0,16,0
1,52,1720,1720,35398,443,6,0,16,0
1,2948,1720,1720,164,35398,6,0,16,0
1,52,1720,1720,333,59004,6,0,16,0
1,52,1720,1720,35480,443,6,0,16,0
1,1470,1720,1720,490,53284,6,0,16,0
1,52,1720,1720,41590,443,6,0,16,0
1,52,1720,1720,80,38274,6,0,17,0
1,1500,1720,1720,349,46346,6,0,16,0
1,632,1720,1720,456,54532,6,0,24,0
2,80,1720,1720,46346,443,6,0,16,0
1,1500,1720,1720,107,41366,6,0,16,0
1,52,1720,1720,50438,443,6,0,16,0
3,120,1720,1720,46374,443,6,0,16,0
4,6000,1720,1720,148,46374,6,0,16,0
1,1440,1720,1720,217,43676,6,0,16,0
1,145,1720,1720,49664,443,6,0,24,0
1,1470,1720,1720,987,59038,6,0,24,0
1,1470,1720,1720,904,37394,6,0,16,0
1,52,1720,1720,1017,33292,6,0,16,0
1,52,1720,1720,45452,443,6,0,16,0
1,52,1720,1720,37064,443,6,0,16,0
2,3000,1720,1720,389,35038,6,0,16,0
3,156,1720,1720,35038,443,6,0,16,0
2,104,1720,1720,53620,443,6,0,16,0
1,1500,1720,1720,290,52012,6,0,16,0
1,52,1720,1720,38308,443,6,0,16,0
4,6000,1720,1720,457,38308,6,0,16,0
1,1470,1720,1720,202,54732,6,0,16,0
1,1470,1720,1720,500,33498,6,0,16,0
1,223,1720,1720,651,33544,6,0,24,0
1,52,1720,1720,55722,443,6,0,16,0
4,208,1720,1720,55718,443,6,0,16,0
1,1098,1720,1720,365,55718,6,0,24,0
4,208,1720,1720,55726,443,6,0,16,0
6,9000,1720,1720,480,55726,6,0,16,0
1,1051,1720,1720,418,35172,6,0,24,0
1,52,1720,1720,35322,443,6,0,16,0
