dpkts,doctets,input,output,srcport,dstport,prot,tos,tcp_flags,Label
1,1088,338,338,325,60148,6,0,24,0
2,1522,338,338,146,49206,6,0,24,0
1,80,65535,338,0,1281,1,192,0,0
1,52,338,338,42106,443,6,0,17,0
1,40,338,338,80,58860,6,0,17,0
1,52,338,338,60192,443,6,0,16,0
1,40,338,338,58358,443,6,0,16,0
1,123,338,338,58808,587,6,0,24,0
1,1492,338,338,263,46822,6,0,16,0
1,1492,338,338,377,45452,6,0,16,0
5,260,338,338,42406,443,6,0,16,0
4,5968,338,338,109,42406,6,0,16,0
3,2045,338,338,236,35962,6,0,24,0
1,52,338,338,43714,443,6,0,16,0
1,1470,338,338,423,54960,6,0,16,0
2,104,338,338,35962,443,6,0,16,0
1,52,338,338,41182,443,6,0,16,0
1,298,338,338,58240,443,6,0,24,0
2,2984,338,338,139,48606,6,0,16,0
3,156,338,338,48616,443,6,0,16,0
6,8952,338,338,467,48616,6,0,16,0
1,1470,338,338,316,45466,6,0,16,0
1,52,338,338,59676,443,6,0,16,0
4,4499,338,338,23,59676,6,0,24,0
1,52,338,338,34076,443,6,0,16,0
1,60,338,338,443,53270,6,0,18,0
1,52,338,338,58222,443,6,0,16,0
1,1492,338,338,22,59952,6,0,16,0
1,1492,338,338,317,53294,6,0,16,0
2,104,338,338,59960,443,6,0,16,0
6,8952,338,338,436,59960,6,0,16,0
1,52,338,338,51360,443,6,0,16,0
1,116,338,338,37468,443,6,0,24,0
4,5521,338,338,396,57412,6,0,24,0
3,2782,338,338,23,59676,6,0,24,0
1,115,338,338,236,35962,6,0,24,0
1,52,338,338,35962,443,6,0,16,0
1,68,65535,338,0,1281,1,192,0,0
1,40,338,338,57594,443,6,0,4,0
1,91,338,338,59676,443,6,0,24,0
4,160,338,338,47666,443,6,0,16,0
1,1449,338,338,138,53980,6,0,24,0
1,425,338,338,475,53978,6,0,24,0
1,1492,338,338,115,53988,6,0,16,0
2,104,338,338,53978,443,6,0,16,0
1,1492,338,338,34,35428,6,0,16,0
2,104,338,338,49508,443,6,0,16,0
1,52,338,338,48882,443,6,0,16,0
1,52,338,338,46156,443,6,0,16,0
2,142,338,338,107,32908,6,0,24,0
1,52,338,338,34166,443,6,0,16,0
2,274,338,338,50208,443,6,0,24,0
4,5832,338,338,185,35198,6,0,24,0
3,329,338,338,35198,443,6,0,24,0
1,52,338,338,57412,443,6,0,16,0
2,2590,338,338,491,52718,6,0,24,0
1,52,338,338,52718,443,6,0,16,0
1,52,338,338,42070,443,6,0,16,0
1,114,338,338,39,60164,6,0,24,0
1,52,338,338,45736,443,6,0,16,0
1,52,338,338,58120,443,6,0,16,0
1,52,338,338,33330,443,6,0,16,0
1,52,338,338,43644,443,6,0,16,0
1,40,338,338,33338,443,6,0,4,0
1,1492,338,338,6,38444,6,32,16,0
1,116,338,338,45158,443,6,0,24,0
1,1470,338,338,10,45160,6,0,24,0
1,91,338,338,45718,443,6,0,24,0
1,52,338,338,45690,80,6,0,16,0
1,52,338,338,48616,443,6,0,16,0
1,52,338,338,45556,443,6,0,16,0
1,52,338,338,60164,443,6,0,16,0
1,52,338,338,32776,443,6,0,16,0
1,1372,338,338,179,42224,6,0,16,0
1,52,338,338,288,46548,6,0,16,0
2,621,338,338,35670,443,6,0,24,0
2,2880,338,338,191,49874,6,0,16,0
1,52,338,338,54550,443,6,0,16,0
3,144,338,338,53986,443,6,0,20,0
9,13428,338,338,24,47666,6,0,16,0
1,1492,338,338,16,53982,6,0,16,0
1,90,338,338,254,59222,6,0,24,0
1,52,338,338,59222,443,6,0,16,0
1,1492,338,338,149,55472,6,0,16,0
2,199,338,338,32908,443,6,0,24,0
1,980,338,338,94,52338,6,0,24,0
1,86,338,338,113,44408,6,0,24,0
4,1162,338,338,53982,443,6,0,24,0
1,329,338,338,161,41972,6,0,24,0
1,83,338,338,49508,443,6,0,24,0
5,5246,338,338,343,49508,6,0,24,0
1,1492,338,338,235,54324,6,0,16,0
1,1492,338,338,138,53980,6,0,16,0
1,191,338,338,46094,443,6,0,24,0
2,2984,338,338,185,35198,6,0,16,0
1,52,338,338,35198,443,6,0,16,0
1,970,338,338,56468,443,6,0,24,0
1,52,338,338,99,53926,6,0,16,0
3,156,338,338,54324,443,6,0,16,0
1,52,338,338,53982,443,6,0,16,0
1,40,338,338,47666,443,6,0,16,0
1,73,338,338,131,41442,17,0,0,0
1,52,338,338,32974,443,6,0,16,0
1,1043,338,338,322,32998,6,0,24,0
2,104,338,338,40084,443,6,0,16,0
6,8952,338,338,71,40084,6,0,16,0
1,52,338,338,431,33442,6,0,16,0
1,52,338,338,55618,443,6,0,16,0
5,5963,338,338,356,55618,6,0,24,0
1,632,338,338,7,55804,6,0,24,0
1,1492,338,338,16,53982,6,0,16,0
1,52,338,338,53984,443,6,0,16,0
1,52,338,338,40908,443,6,0,16,0
1,87,338,338,52718,443,6,0,24,0
1,52,338,338,59760,443,6,0,16,0
3,3975,338,338,138,53980,6,0,24,0
1,52,338,338,35198,443,6,0,16,0
2,1621,338,338,288,51866,6,0,24,0
1,1492,338,338,230,59760,6,0,16,0
2,2984,338,338,169,51052,6,0,16,0
1,1492,338,338,328,51074,6,0,16,0
1,52,338,338,51068,443,6,0,16,0
1,52,338,338,51072,443,6,0,16,0
2,104,338,338,51052,443,6,0,16,0
1,1492,338,338,316,51078,6,0,16,0
2,2984,338,338,448,51068,6,0,16,0
1,52,338,338,51074,443,6,0,16,0
1,497,338,338,284,36964,6,0,24,0
1,116,338,338,55124,443,6,0,24,0
1,60,338,338,443,55136,6,0,18,0
1,60,338,338,49398,443,6,0,2,0
1,52,338,338,57,60820,6,0,16,0
1,52,338,338,49874,443,6,0,16,0
1,52,338,338,420,54022,6,0,16,0
1,862,338,338,16,53982,6,0,24,0
1,1492,338,338,24,47666,6,0,16,0
1,40,338,338,47666,443,6,0,16,0
1,52,338,338,369,45690,6,0,16,0
1,1560,338,338,448,51068,6,0,24,0
1,52,338,338,37810,443,6,0,16,0
1,52,338,338,90,52628,6,0,16,0
1,52,338,338,39484,80,6,0,16,0
1,903,338,338,335,52650,6,0,24,0
1,1492,338,338,371,55208,6,0,16,0
1,28,394,394,0,2048,1,0,0,1
1,28,394,394,0,2048,1,0,0,1
1,40,394,394,0,3584,1,0,0,1
1,40,394,394,15988,51330,6,0,20,1
1,40,394,394,44903,134,6,0,41,1
1,40,394,394,57712,2882,6,0,41,1
1,40,394,394,53207,3570,6,0,41,1
1,40,394,394,38446,4149,6,0,41,1
1,40,394,394,26374,58916,6,0,20,1
1,40,394,394,2612,57712,6,0,20,1
1,40,394,394,55972,910,6,0,41,1
1,40,394,394,64069,4731,6,0,41,1
1,40,394,394,59961,2295,6,0,41,1
1,40,394,394,55972,957,6,0,41,1
1,40,394,394,59961,1873,6,0,41,1
1,40,394,394,5740,42830,6,0,20,1
1,40,394,394,49363,7347,6,0,41,1
1,40,394,394,5683,42830,6,0,20,1
1,40,394,394,8119,58876,6,0,20,1
1,40,394,394,62081,9198,6,0,41,1
1,40,394,394,7707,49363,6,0,20,1
1,40,394,394,9235,62081,6,0,20,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,48387,32248,6,0,41,1
1,40,394,394,12267,58146,6,0,20,1
1,40,394,394,12954,54946,6,0,20,1
1,40,394,394,58146,11882,6,0,41,1
1,40,394,394,63735,9874,6,0,41,1
1,40,394,394,51330,15470,6,0,41,1
1,40,394,394,11314,57956,6,0,20,1
1,40,394,394,57956,11142,6,0,41,1
1,40,394,394,44260,10444,6,0,41,1
1,68,65535,394,0,1281,1,192,0,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,13745,36297,6,0,20,1
1,40,394,394,57956,11327,6,0,41,1
1,40,394,394,14563,38260,6,0,20,1
1,40,394,394,51330,15475,6,0,41,1
1,40,394,394,15302,53062,6,0,20,1
1,40,394,394,14768,53062,6,0,20,1
1,40,394,394,51313,16920,6,0,41,1
1,40,394,394,37804,17761,6,0,41,1
1,40,394,394,37804,17833,6,0,41,1
1,40,394,394,45162,21473,6,0,41,1
1,40,394,394,38538,20330,6,0,41,1
1,40,394,394,53944,18767,6,0,41,1
1,40,394,394,21581,45162,6,0,20,1
1,40,394,394,37804,17889,6,0,41,1
1,40,394,394,17086,61575,6,0,20,1
1,40,394,394,64961,19806,6,0,41,1
1,40,394,394,19161,53944,6,0,20,1
1,40,394,394,24934,58012,6,0,20,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,24453,60498,6,0,20,1
1,40,394,394,22659,33752,6,0,20,1
1,40,394,394,26939,58916,6,0,20,1
1,40,394,394,25076,58012,6,0,20,1
1,40,394,394,38641,23884,6,0,41,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,58916,26971,6,0,41,1
1,40,394,394,58916,26775,6,0,41,1
1,40,394,394,58916,26267,6,0,41,1
1,40,394,394,38641,23797,6,0,41,1
1,40,394,394,64744,33902,6,0,41,1
1,40,394,394,28332,55526,6,0,20,1
1,40,394,394,37653,52436,6,0,41,1
1,40,394,394,36449,47848,6,0,20,1
1,40,394,394,47848,36452,6,0,41,1
1,40,394,394,38061,33099,6,0,41,1
1,40,394,394,34863,35350,6,0,20,1
1,40,394,394,47586,29117,6,0,41,1
1,40,394,394,27057,57726,6,0,20,1
1,40,394,394,35254,35350,6,0,20,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,32997,38061,6,0,20,1
1,40,394,394,31668,48387,6,0,20,1
1,40,394,394,64109,37489,6,0,41,1
1,40,394,394,62887,60108,6,0,41,1
1,40,394,394,64109,37037,6,0,41,1
1,40,394,394,38271,54892,6,0,20,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,37490,36206,6,0,41,1
1,40,394,394,47014,33454,6,0,20,1
1,40,394,394,63023,59230,6,0,41,1
1,40,394,394,54892,38458,6,0,41,1
1,40,394,394,33454,46545,6,0,41,1
1,40,394,394,30726,52926,6,0,20,1
1,40,394,394,41039,39952,6,0,41,1
1,40,394,394,65221,45775,6,0,41,1
1,40,394,394,33454,46490,6,0,41,1
1,40,394,394,35487,41580,6,0,41,1
1,40,394,394,45544,65221,6,0,20,1
1,40,394,394,62123,31041,6,0,41,1
1,40,394,394,41585,42176,6,0,41,1
1,40,394,394,65221,45771,6,0,41,1
1,40,394,394,42354,41585,6,0,20,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,35488,41592,6,0,41,1
1,40,394,394,43195,63760,6,0,20,1
1,40,394,394,45073,40575,6,0,41,1
1,40,394,394,34630,60689,6,0,20,1
1,40,394,394,34213,60689,6,0,20,1
1,40,394,394,45476,63701,6,0,20,1
1,40,394,394,43107,64496,6,0,20,1
1,40,394,394,44815,63701,6,0,20,1
1,28,394,394,0,2048,1,0,0,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,47211,48947,6,0,41,1
1,40,394,394,48739,47211,6,0,20,1
1,40,394,394,64531,57671,6,0,41,1
1,40,394,394,44017,41936,6,0,20,1
1,40,394,394,51239,34939,6,0,20,1
1,40,394,394,62449,50207,6,0,41,1
1,40,394,394,51978,49609,6,0,20,1
1,40,394,394,22686,33752,6,0,20,1
1,40,394,394,62449,50324,6,0,41,1
1,40,394,394,34939,51626,6,0,41,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,51632,34939,6,0,20,1
1,40,394,394,52460,37653,6,0,20,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,35883,54945,6,0,41,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,49609,52289,6,0,41,1
1,40,394,394,49609,51970,6,0,41,1
1,40,394,394,52518,37653,6,0,20,1
1,40,394,394,55128,49822,6,0,41,1
1,40,394,394,45412,53920,6,0,41,1
1,40,394,394,53955,61543,6,0,41,1
1,40,394,394,53577,45412,6,0,20,1
1,40,394,394,45563,56040,6,0,41,1
1,40,394,394,53549,45412,6,0,20,1
1,40,394,394,45412,53955,6,0,41,1
1,40,394,394,54511,34062,6,0,20,1
1,40,394,394,61630,60310,6,0,41,1
1,40,394,394,53910,45412,6,0,20,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,53429,45412,6,0,20,1
1,40,394,394,33193,62243,6,0,41,1
1,40,394,394,33193,61694,6,0,41,1
1,40,394,394,54245,34062,6,0,20,1
1,40,394,394,63803,35825,6,0,20,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,56215,62755,6,0,41,1
1,40,394,394,45564,55761,6,0,41,1
1,40,394,394,63529,35825,6,0,20,1
1,40,394,394,47055,21106,6,0,16,1
1,40,394,394,58834,1828,6,0,16,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,65211,41538,6,0,20,1
1,40,394,394,56215,63062,6,0,41,1
1,40,394,394,2260,58834,6,0,4,1
1,40,394,394,1172,53536,6,0,4,1
3,204,65535,394,0,1281,1,192,0,1
1,40,394,394,53183,2368,6,0,16,1
1,40,394,394,1306,53536,6,0,4,1
1,40,394,394,41539,65305,6,0,41,1
1,40,394,394,37869,4036,6,0,16,1
1,40,394,394,4612,37869,6,0,4,1
1,40,394,394,3823,47745,6,0,4,1
1,40,394,394,5663,43924,6,0,4,1
1,40,394,394,6566,49766,6,0,4,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,53183,2374,6,0,16,1
1,40,394,394,6339,49766,6,0,4,1
1,40,394,394,6790,49766,6,0,4,1
1,40,394,394,8318,60364,6,0,4,1
1,40,394,394,31077,62123,6,0,20,1
1,40,394,394,46682,8627,6,0,16,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,50491,33768,6,0,16,1
1,40,394,394,64892,10399,6,0,16,1
1,40,394,394,8351,60364,6,0,4,1
1,40,394,394,7618,55234,6,0,4,1
1,40,394,394,10736,64892,6,0,4,1
1,40,394,394,59032,22989,6,0,16,1
1,40,394,394,8938,46682,6,0,4,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,18475,59330,6,0,4,1
1,40,394,394,13770,57052,6,0,4,1
1,40,394,394,16866,59308,6,0,4,1
1,40,394,394,13011,37294,6,0,4,1
1,40,394,394,37293,11136,6,0,16,1
1,40,394,394,59308,16204,6,0,16,1
1,40,394,394,60365,8072,6,0,16,1
1,40,394,394,37293,11403,6,0,16,1
1,40,394,394,55486,14868,6,0,16,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,19993,50236,6,0,4,1
1,40,394,394,12185,41320,6,0,4,1
1,40,394,394,14419,33983,6,0,4,1
1,40,394,394,14392,33983,6,0,4,1
1,40,394,394,41320,12254,6,0,16,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,19635,50236,6,0,4,1
1,40,394,394,37293,11533,6,0,16,1
1,40,394,394,13697,57052,6,0,4,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,50236,19452,6,0,16,1
1,40,394,394,57053,13471,6,0,16,1
1,40,394,394,47055,21283,6,0,16,1
1,40,394,394,63344,50007,6,0,4,1
1,40,394,394,44149,26235,6,0,16,1
1,40,394,394,21868,48706,6,0,4,1
1,40,394,394,21487,47055,6,0,4,1
1,40,394,394,44149,26424,6,0,16,1
1,40,394,394,44149,26680,6,0,16,1
1,40,394,394,19058,44275,6,0,4,1
1,40,394,394,45061,28689,6,0,16,1
1,40,394,394,29048,45061,6,0,4,1
1,40,394,394,56121,32581,6,0,16,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,23257,48705,6,0,4,1
1,40,394,394,30671,36264,6,0,4,1
1,40,394,394,49008,38014,6,0,16,1
1,40,394,394,23972,37625,6,0,4,1
1,40,394,394,64550,57317,6,0,4,1
1,40,394,394,27756,60256,6,0,4,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,31253,63958,6,0,4,1
1,40,394,394,63958,31421,6,0,16,1
1,40,394,394,39351,34975,6,0,16,1
1,40,394,394,34575,64272,6,0,4,1
1,68,65535,394,0,1281,1,192,0,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,63958,31267,6,0,16,1
1,40,394,394,60256,28152,6,0,16,1
1,40,394,394,32514,56121,6,0,4,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,56134,27236,6,0,16,1
1,40,394,394,63958,31478,6,0,16,1
1,40,394,394,39351,35158,6,0,16,1
1,40,394,394,30336,36264,6,0,4,1
1,40,394,394,33013,29553,6,0,16,1
1,40,394,394,33013,29480,6,0,16,1
1,40,394,394,59416,31783,6,0,16,1
1,40,394,394,52862,35490,6,0,16,1
1,40,394,394,33013,29774,6,0,16,1
1,40,394,394,27345,56134,6,0,4,1
1,40,394,394,36813,50232,6,0,4,1
1,40,394,394,52862,36128,6,0,16,1
1,40,394,394,39219,44315,6,0,4,1
1,40,394,394,41364,62141,6,0,4,1
1,40,394,394,35998,52862,6,0,4,1
1,40,394,394,5922,43924,6,0,4,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,59032,22746,6,0,16,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,50232,36566,6,0,16,1
1,40,394,394,48715,44650,6,0,16,1
1,40,394,394,39455,42508,6,0,4,1
1,40,394,394,54285,42312,6,0,16,1
1,40,394,394,50435,45403,6,0,16,1
1,40,394,394,54285,41827,6,0,16,1
1,40,394,394,40138,48375,6,0,16,1
1,40,394,394,43049,46226,6,0,16,1
1,40,394,394,43049,45730,6,0,16,1
1,40,394,394,35375,43702,6,0,16,1
1,40,394,394,52013,48997,6,0,4,1
1,40,394,394,46666,40413,6,0,4,1
1,40,394,394,46879,40413,6,0,4,1
1,40,394,394,51867,48997,6,0,4,1
1,40,394,394,51917,48997,6,0,4,1
1,40,394,394,47606,57373,6,0,4,1
1,40,394,394,49889,40237,6,0,4,1
1,40,394,394,48997,52261,6,0,16,1
1,40,394,394,49193,63272,6,0,4,1
1,40,394,394,63873,55079,6,0,16,1
1,40,394,394,56803,45049,6,0,4,1
1,40,394,394,40413,46507,6,0,16,1
1,40,394,394,55444,63873,6,0,4,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,55453,63873,6,0,4,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,41954,54286,6,0,4,1
1,40,394,394,55175,53941,6,0,16,1
1,40,394,394,38182,42492,6,0,16,1
1,40,394,394,55913,38528,6,0,4,1
1,40,394,394,64390,61415,6,0,16,1
1,40,394,394,55175,53258,6,0,16,1
1,40,394,394,54002,47944,6,0,4,1
1,40,394,394,41062,57936,6,0,16,1
1,40,394,394,64390,61308,6,0,16,1
4,272,65535,394,0,1281,1,192,0,1
1,40,394,394,58705,60713,6,0,16,1
1,40,394,394,44359,23708,6,0,16,1
1,40,394,394,55175,53399,6,0,16,1
1,40,394,394,51106,62463,6,0,16,1
1,40,394,394,57917,41062,6,0,4,1
1,40,394,394,60719,57617,6,0,16,1
1,40,394,394,58705,60454,6,0,16,1
1,40,394,394,41062,58578,6,0,16,1
1,40,394,394,50007,63656,6,0,16,1
1,40,394,394,37578,50252,6,0,16,1
1,40,394,394,62141,52123,6,0,4,1
1,40,394,394,57241,60719,6,0,4,1
1,40,394,394,55950,59320,6,0,16,1
1,40,394,394,60719,57249,6,0,16,1
1,40,394,394,38528,55640,6,0,16,1
1,40,394,394,52123,61737,6,0,16,1
1,40,394,394,47171,5095,6,0,16,1
1,40,394,394,57317,64177,6,0,16,1
1,40,394,394,38209,64976,6,0,16,1
1,40,394,394,57317,64469,6,0,16,1
1,40,394,394,38209,64924,6,0,16,1
1,40,394,394,38209,65513,6,0,16,1
1,40,394,394,2893,33226,6,0,4,1
1,40,394,394,2345,33226,6,0,4,1
1,40,394,394,33226,2890,6,0,16,1
1,40,394,394,47171,5122,6,0,16,1
1,40,394,394,2727,33226,6,0,4,1
1,40,394,394,47841,5990,6,0,16,1
1,40,394,394,6047,47841,6,0,4,1
1,40,394,394,4475,43287,6,0,4,1
1,40,394,394,5798,47841,6,0,4,1
1,40,394,394,15167,63519,6,0,4,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,11051,46962,6,0,4,1
1,40,394,394,58980,6751,6,0,16,1
1,40,394,394,35493,7912,6,0,16,1
1,40,394,394,16443,62392,6,0,4,1
1,40,394,394,15153,63519,6,0,4,1
1,40,394,394,58980,6840,6,0,16,1
1,40,394,394,8307,35493,6,0,4,1
1,40,394,394,59638,14639,6,0,16,1
1,40,394,394,62392,16756,6,0,16,1
1,40,394,394,37957,12506,6,0,16,1
1,40,394,394,35493,8167,6,0,16,1
1,40,394,394,62392,16904,6,0,16,1
1,40,394,394,62392,16383,6,0,16,1
1,40,394,394,37957,12674,6,0,16,1
1,40,394,394,33073,8527,6,0,16,1
1,40,394,394,36405,21075,6,0,16,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,64376,22246,6,0,16,1
1,40,394,394,38350,13207,6,0,16,1
1,40,394,394,33073,8945,6,0,16,1
1,40,394,394,35494,8170,6,0,16,1
1,40,394,394,13003,37957,6,0,4,1
1,40,394,394,37957,12904,6,0,16,1
1,40,394,394,37957,12806,6,0,16,1
1,40,394,394,20625,63759,6,0,4,1
1,40,394,394,63759,20185,6,0,16,1
1,40,394,394,40138,48323,6,0,16,1
1,40,394,394,18495,47849,6,0,4,1
1,40,394,394,54876,18723,6,0,16,1
1,40,394,394,47849,18253,6,0,16,1
3,204,65535,394,0,1281,1,192,0,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,20595,63759,6,0,4,1
1,40,394,394,54876,19094,6,0,16,1
1,40,394,394,47849,18409,6,0,16,1
1,40,394,394,45985,26604,6,0,16,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,64842,24828,6,0,16,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,23826,44359,6,0,4,1
1,40,394,394,45985,26487,6,0,16,1
1,40,394,394,61665,19447,6,0,16,1
1,40,394,394,48130,25523,6,0,16,1
1,40,394,394,13648,38351,6,0,4,1
1,40,394,394,21441,36406,6,0,4,1
1,40,394,394,23465,44359,6,0,4,1
1,40,394,394,48130,25537,6,0,16,1
1,40,394,394,24516,33861,6,0,4,1
1,40,394,394,30235,59028,6,0,4,1
1,40,394,394,30775,59028,6,0,4,1
1,40,394,394,46058,28913,6,0,16,1
1,40,394,394,40107,28046,6,0,16,1
1,40,394,394,59028,30376,6,0,16,1
1,40,394,394,31582,36508,6,0,4,1
1,68,65535,394,0,1281,1,192,0,1
1,60,394,394,53594,5286,6,0,2,1
1,40,394,394,5068,55914,6,0,20,1
1,40,394,394,27352,52031,6,0,4,1
1,40,394,394,36508,30990,6,0,16,1
1,40,394,394,48979,63272,6,0,4,1
1,60,394,394,48956,2615,6,0,2,1
1,40,394,394,2375,60198,6,0,20,1
1,40,394,394,48971,63272,6,0,4,1
1,60,394,394,53320,4631,6,0,2,1
1,40,394,394,3936,38918,6,0,20,1
1,40,394,394,47944,54101,6,0,16,1
5,340,65535,394,0,1281,1,192,0,1
1,40,394,394,2425,36212,6,0,20,1
5,340,65535,394,0,1281,1,192,0,1
1,40,394,394,8356,53568,6,0,20,1
1,60,394,394,55608,3944,6,0,2,1
1,40,394,394,840,49648,6,0,20,1
1,60,394,394,57484,6990,6,0,2,1
1,40,394,394,6996,44500,6,0,20,1
1,40,394,394,32346,59049,6,0,4,1
1,40,394,394,7361,55112,6,0,20,1
1,40,394,394,7289,46474,6,0,20,1
5,340,65535,394,0,1281,1,192,0,1
1,40,394,394,56085,41182,6,0,16,1
1,40,394,394,33105,51215,6,0,4,1
1,40,394,394,9341,43212,6,0,20,1
1,40,394,394,40230,57394,6,0,4,1
1,40,394,394,40977,56085,6,0,4,1
1,40,394,394,35206,46938,6,0,4,1
1,40,394,394,32131,59049,6,0,4,1
1,40,394,394,4605,51134,6,0,20,1
1,68,65535,394,0,1281,1,192,0,1
1,60,394,394,37616,11766,6,0,2,1
1,40,394,394,40913,56085,6,0,4,1
1,40,394,394,10185,36326,6,0,20,1
1,40,394,394,35104,46938,6,0,4,1
1,40,394,394,11899,39518,6,0,20,1
1,68,65535,394,0,1281,1,192,0,1
3,204,65535,394,0,1281,1,192,0,1
1,40,394,394,36503,45795,6,0,4,1
1,60,394,394,49046,10859,6,0,2,1
1,40,394,394,51215,32540,6,0,16,1
1,40,394,394,38865,56582,6,0,4,1
1,60,394,394,52010,14041,6,0,2,1
1,40,394,394,12763,34278,6,0,20,1
1,40,394,394,16175,54472,6,0,20,1
1,60,394,394,45676,10125,6,0,2,1
1,60,394,394,42970,9851,6,0,2,1
1,40,394,394,46938,35067,6,0,16,1
2,136,65535,394,0,1281,1,192,0,1
1,60,394,394,39414,14349,6,0,2,1
1,40,394,394,15787,59114,6,0,20,1
1,40,394,394,46938,35197,6,0,16,1
1,40,394,394,12555,49296,6,0,20,1
1,40,394,394,12352,37026,6,0,20,1
1,40,394,394,34275,56072,6,0,4,1
1,40,394,394,42311,54423,6,0,4,1
1,40,394,394,39891,52260,6,0,4,1
1,40,394,394,44842,49043,6,0,16,1
1,40,394,394,52260,39440,6,0,16,1
5,340,65535,394,0,1281,1,192,0,1
1,40,394,394,42110,54423,6,0,4,1
1,40,394,394,14991,42250,6,0,20,1
1,40,394,394,39697,52260,6,0,4,1
1,40,394,394,47127,37710,6,0,4,1
1,40,394,394,61827,42709,6,0,16,1
1,40,394,394,39376,52260,6,0,4,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,45136,34575,6,0,4,1
1,40,394,394,38551,43515,6,0,16,1
1,40,394,394,45196,34575,6,0,4,1
1,40,394,394,38551,43260,6,0,16,1
1,40,394,394,50466,49605,6,0,16,1
1,40,394,394,38551,43690,6,0,16,1
1,40,394,394,56072,34485,6,0,16,1
1,60,394,394,38404,22234,6,0,2,1
1,40,394,394,47858,35693,6,0,4,1
1,40,394,394,46487,60143,6,0,4,1
1,60,394,394,56898,17024,6,0,2,1
1,40,394,394,60143,46373,6,0,16,1
1,60,394,394,36624,20354,6,0,2,1
1,40,394,394,60143,46697,6,0,16,1
1,60,394,394,51328,18911,6,0,2,1
1,68,65535,394,0,1281,1,192,0,1
1,60,394,394,37912,18940,6,0,2,1
1,60,394,394,50046,19079,6,0,2,1
1,40,394,394,18760,60264,6,0,20,1
1,40,394,394,17693,54472,6,0,20,1
1,60,394,394,35608,27043,6,0,2,1
1,60,394,394,45226,21750,6,0,2,1
1,60,394,394,33056,25383,6,0,2,1
1,60,394,394,54876,27027,6,0,2,1
1,40,394,394,22963,60300,6,0,20,1
1,68,65535,394,0,1281,1,192,0,1
1,60,394,394,44530,16357,6,0,2,1
1,60,394,394,34714,18237,6,0,2,1
1,40,394,394,23444,47616,6,0,20,1
1,40,394,394,46962,10965,6,0,16,1
6,408,65535,394,0,1281,1,192,0,1
1,40,394,394,44351,54433,6,0,16,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,50151,62162,6,0,4,1
1,60,394,394,35394,23406,6,0,2,1
1,40,394,394,25016,59850,6,0,20,1
1,40,394,394,63865,37054,6,0,16,1
1,40,394,394,63865,37349,6,0,16,1
1,40,394,394,54742,35597,6,0,4,1
1,40,394,394,27719,39028,6,0,20,1
1,40,394,394,27160,36172,6,0,20,1
1,40,394,394,59873,60189,6,0,4,1
1,40,394,394,61441,33348,6,0,4,1
1,40,394,394,23728,43592,6,0,20,1
1,60,394,394,51724,25936,6,0,2,1
1,40,394,394,60389,52396,6,0,4,1
1,40,394,394,47774,56855,6,0,16,1
1,60,394,394,38226,25595,6,0,2,1
1,60,394,394,52776,25643,6,0,2,1
1,40,394,394,57174,52140,6,0,16,1
1,40,394,394,51119,55792,6,0,4,1
1,60,394,394,41178,25962,6,0,2,1
1,40,394,394,61873,64097,6,0,4,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,61402,33348,6,0,4,1
